sub	MB	ME	stat	contrast	denoise	mask_name	mean_act	median_act
10043	3	1	zstat	11	none	Motor	-0.07187368	-0.034670528
10043	3	1	cope	11	none	VS	2.3428185	-4.237415
10043	3	1	cope	11	none	RVS	-17.019417	6.8525915
10043	3	1	cope	11	none	LVS	1.9038634	12.342716
10043	3	1	cope	11	none	vmPFC	-2.5658572	9.750221
10043	3	1	cope	11	none	FFA	177.19492	163.20726
10043	3	1	cope	11	none	sCerb	28.467812	36.231594
10043	3	1	cope	11	none	iCerb	-14.61111	-14.049228
10043	3	1	cope	11	none	Motor	-6.874679	-3.0840614
10043	3	1	varcope	12	none	VS	41586.81	40297.906
10043	3	1	varcope	12	none	RVS	43971.25	32212.594
10043	3	1	varcope	12	none	LVS	53840.22	46157.46
10043	3	1	varcope	12	none	vmPFC	23812.338	19422.264
10043	3	1	varcope	12	none	FFA	21531.383	17070.273
10043	3	1	varcope	12	none	sCerb	25971.625	22463.902
10043	3	1	varcope	12	none	iCerb	20881.775	19785.424
10043	3	1	varcope	12	none	Motor	10789.7	9096.839
10043	3	1	zstat	12	none	VS	0.015494207	-0.07365216
10043	3	1	zstat	12	none	RVS	-0.34158808	-0.38558424
10043	3	1	zstat	12	none	LVS	0.39367196	0.40552336
10043	3	1	zstat	12	none	vmPFC	-0.09193619	-0.18762204
10043	3	1	zstat	12	none	FFA	-0.658606	-0.6806316
10043	3	1	zstat	12	none	sCerb	1.2249761	1.2253501
10043	3	1	zstat	12	none	iCerb	1.2099136	1.1217295
10043	3	1	zstat	12	none	Motor	1.9552466	1.5058284
10043	3	1	zstat	13	none	VS	1.2386038	1.1807315
10043	3	1	zstat	13	none	RVS	1.6367927	1.6383941
10043	3	1	zstat	13	none	LVS	1.842025	1.702184
10043	3	1	zstat	13	none	vmPFC	0.7280524	0.8983029
10043	3	1	zstat	13	none	FFA	0.5529499	0.6612637
10043	3	1	zstat	13	none	sCerb	0.31872538	0.26645932
10043	3	1	zstat	13	none	iCerb	0.557511	0.5858292
10043	3	1	zstat	13	none	Motor	0.4759568	0.45888978
10043	3	1	cope	13	none	VS	305.88684	301.21964
10043	3	1	cope	13	none	RVS	443.22552	383.17813
10043	3	1	cope	13	none	LVS	505.6395	462.28625
10043	3	1	cope	13	none	vmPFC	154.4279	118.7236
10043	3	1	cope	13	none	FFA	105.66822	92.51953
10043	3	1	cope	13	none	sCerb	68.563835	49.513767
10043	3	1	cope	13	none	iCerb	103.25203	105.89994
10043	3	1	cope	13	none	Motor	60.424175	53.16178
10043	6	4	varcope	13	none	VS	69022.93	65578.92
10043	6	4	varcope	13	none	RVS	83071.24	58328.523
10043	6	4	varcope	13	none	LVS	93543.195	76525.336
10043	6	4	varcope	13	none	vmPFC	29203.58	22634.012
10043	6	4	varcope	13	none	FFA	25939.035	22906.82
10043	6	4	varcope	13	none	sCerb	44806.277	37886.47
10043	6	4	varcope	13	none	iCerb	32709.15	30911.854
10043	6	4	varcope	13	none	Motor	13965.587	11982.497
10043	6	4	cope	12	none	VS	60.83111	35.50134
10043	6	4	cope	12	none	RVS	146.87875	125.46269
10043	6	4	cope	12	none	LVS	14.06288	-1.2845953
10043	6	4	cope	12	none	vmPFC	-24.841404	-24.746414
10043	6	4	cope	12	none	FFA	-94.08762	-82.34481
10043	6	4	cope	12	none	sCerb	228.98517	206.75499
10043	6	4	cope	12	none	iCerb	140.10286	136.57619
10043	6	4	cope	12	none	Motor	234.82614	189.53221
10043	6	4	varcope	11	none	VS	29652.262	27970.998
10043	6	4	varcope	11	none	RVS	35577.098	25031.115
10043	6	4	varcope	11	none	LVS	40147.086	33165.37
10043	6	4	varcope	11	none	vmPFC	11912.143	9258.732
10043	6	4	varcope	11	none	FFA	10922.215	9748.018
10043	6	4	varcope	11	none	sCerb	19146.516	16156.636
10043	6	4	varcope	11	none	iCerb	13846.323	13186.989
10043	6	4	varcope	11	none	Motor	5797.3555	5000.1484
10043	6	4	zstat	11	none	VS	0.101593964	0.0721851
10043	6	4	zstat	11	none	RVS	0.45184934	0.4679597
10043	6	4	zstat	11	none	LVS	-0.042545386	0.004156886
10043	6	4	zstat	11	none	vmPFC	0.4230308	0.5014448
10043	6	4	zstat	11	none	FFA	2.316548	2.2674756
10043	6	4	zstat	11	none	sCerb	0.37616363	0.38471937
10043	6	4	zstat	11	none	iCerb	0.3154425	0.26846516
10043	6	4	zstat	11	none	Motor	0.3215043	0.3534239
10043	6	4	cope	11	none	VS	12.135601	10.223227
10043	6	4	cope	11	none	RVS	77.88366	66.11366
10043	6	4	cope	11	none	LVS	-15.095333	0.75742584
10043	6	4	cope	11	none	vmPFC	42.22777	43.377472
10043	6	4	cope	11	none	FFA	242.77255	239.84607
10043	6	4	cope	11	none	sCerb	44.947994	55.99452
10043	6	4	cope	11	none	iCerb	38.33513	29.35704
10043	6	4	cope	11	none	Motor	22.667446	23.679388
10043	6	4	varcope	12	none	VS	29281.248	27983.316
10043	6	4	varcope	12	none	RVS	35448.34	24934.5
10043	6	4	varcope	12	none	LVS	39623.72	32175.23
10043	6	4	varcope	12	none	vmPFC	12699.821	9771.738
10043	6	4	varcope	12	none	FFA	11199.098	9875.641
10043	6	4	varcope	12	none	sCerb	19251.941	16211.428
10043	6	4	varcope	12	none	iCerb	14175.0	13340.332
10043	6	4	varcope	12	none	Motor	6096.1294	5228.1084
10043	6	4	zstat	12	none	VS	0.349636	0.16592036
10043	6	4	zstat	12	none	RVS	0.7199349	0.7905755
10043	6	4	zstat	12	none	LVS	0.09917677	-0.0076216143
10043	6	4	zstat	12	none	vmPFC	-0.4232505	-0.25565043
10043	6	4	zstat	12	none	FFA	-0.8545818	-0.84652865
10043	6	4	zstat	12	none	sCerb	1.6917632	1.5708476
10043	6	4	zstat	12	none	iCerb	1.168678	1.1957401
10043	6	4	zstat	12	none	Motor	3.0148923	2.7022524
10043	6	4	zstat	13	none	VS	1.0926744	1.1505096
10043	6	4	zstat	13	none	RVS	0.7570253	0.8345588
10043	6	4	zstat	13	none	LVS	0.5151844	0.46144682
10043	6	4	zstat	13	none	vmPFC	0.8082976	0.958107
10043	6	4	zstat	13	none	FFA	0.06693724	0.1321182
10043	6	4	zstat	13	none	sCerb	0.5955988	0.5771169
10043	6	4	zstat	13	none	iCerb	0.4847817	0.4666386
10043	6	4	zstat	13	none	Motor	0.6251549	0.62257236
10043	6	4	cope	13	none	VS	280.03842	296.75403
10043	6	4	cope	13	none	RVS	192.06601	196.88907
10043	6	4	cope	13	none	LVS	138.3883	139.85472
10043	6	4	cope	13	none	vmPFC	143.4691	119.441864
10043	6	4	cope	13	none	FFA	6.8952217	18.409996
10043	6	4	cope	13	none	sCerb	121.90707	110.89178
10043	6	4	cope	13	none	iCerb	81.753815	81.44674
10043	6	4	cope	13	none	Motor	70.13066	67.04885
10043	3	4	varcope	13	none	VS	88306.64	86385.47
10043	3	4	varcope	13	none	RVS	110709.51	74605.35
10043	3	4	varcope	13	none	LVS	127626.35	87311.99
10043	3	4	varcope	13	none	vmPFC	39560.387	27197.229
10043	3	4	varcope	13	none	FFA	35594.8	29498.37
10043	3	4	varcope	13	none	sCerb	59324.195	48950.844
10043	3	4	varcope	13	none	iCerb	47817.1	44838.8
10043	3	4	varcope	13	none	Motor	19638.754	16849.426
10043	3	4	cope	12	none	VS	40.63662	49.79437
10043	3	4	cope	12	none	RVS	40.999928	-31.22746
10043	3	4	cope	12	none	LVS	146.35052	155.97237
10043	3	4	cope	12	none	vmPFC	239.86543	237.00876
10043	3	4	cope	12	none	FFA	124.27116	114.23894
10043	3	4	cope	12	none	sCerb	203.0406	212.18175
10043	3	4	cope	12	none	iCerb	228.16753	223.8247
10043	3	4	cope	12	none	Motor	223.75906	178.82506
10043	3	4	varcope	11	none	VS	46295.496	45272.836
10043	3	4	varcope	11	none	RVS	58322.426	39047.43
10043	3	4	varcope	11	none	LVS	67076.09	45925.836
10043	3	4	varcope	11	none	vmPFC	20592.59	14198.189
10043	3	4	varcope	11	none	FFA	18613.268	15451.315
10043	3	4	varcope	11	none	sCerb	31144.848	25686.83
10043	3	4	varcope	11	none	iCerb	25032.844	23540.578
10043	3	4	varcope	11	none	Motor	10168.604	8767.128
10043	3	4	zstat	11	none	VS	-0.031646874	0.036505617
10043	3	4	zstat	11	none	RVS	0.015463307	-0.011759839
10043	3	4	zstat	11	none	LVS	0.5741152	0.5850274
10043	3	4	zstat	11	none	vmPFC	0.9784663	1.0707889
10043	3	4	zstat	11	none	FFA	2.186912	2.5393183
10043	3	4	zstat	11	none	sCerb	0.19188571	0.23295242
10043	3	4	zstat	11	none	iCerb	0.5260308	0.5840469
10043	3	4	zstat	11	none	Motor	0.12522344	0.048654467
10043	3	4	cope	11	none	VS	-7.2319636	8.454897
10043	3	4	cope	11	none	RVS	27.64886	-2.5038745
10043	3	4	cope	11	none	LVS	151.86037	113.77635
10043	3	4	cope	11	none	vmPFC	145.82864	142.34515
10043	3	4	cope	11	none	FFA	313.31638	286.90118
10043	3	4	cope	11	none	sCerb	24.693695	40.40699
10043	3	4	cope	11	none	iCerb	85.36045	92.37733
10043	3	4	cope	11	none	Motor	13.801987	3.9897397
10043	3	4	varcope	12	none	VS	50008.77	49308.426
10043	3	4	varcope	12	none	RVS	62458.746	42384.97
10043	3	4	varcope	12	none	LVS	72323.73	49625.875
10043	3	4	varcope	12	none	vmPFC	22238.46	15474.334
10043	3	4	varcope	12	none	FFA	19976.834	16601.27
10043	3	4	varcope	12	none	sCerb	34013.855	27950.252
10043	3	4	varcope	12	none	iCerb	27409.582	25759.875
10043	3	4	varcope	12	none	Motor	11146.626	9632.233
10043	3	4	zstat	12	none	VS	0.13673535	0.2346337
10043	3	4	zstat	12	none	RVS	0.097838186	-0.17241283
10043	3	4	zstat	12	none	LVS	0.6211414	0.6276833
10043	3	4	zstat	12	none	vmPFC	1.5683929	1.7145637
10043	3	4	zstat	12	none	FFA	0.89889383	0.91434634
10043	3	4	zstat	12	none	sCerb	1.2041097	1.2476223
10043	3	4	zstat	12	none	iCerb	1.398732	1.3609146
10043	3	4	zstat	12	none	Motor	1.9842281	1.8234184
10043	3	4	zstat	13	none	VS	0.980094	1.0830808
10043	3	4	zstat	13	none	RVS	1.2087833	1.2050984
10043	3	4	zstat	13	none	LVS	0.7202308	0.9137086
10043	3	4	zstat	13	none	vmPFC	0.7820078	0.93345356
10043	3	4	zstat	13	none	FFA	0.4400613	0.28141612
10043	3	4	zstat	13	none	sCerb	1.0206485	1.034168
10043	3	4	zstat	13	none	iCerb	0.94672847	0.9827034
10043	3	4	zstat	13	none	Motor	1.5482067	1.6295433
10043	3	4	cope	13	none	VS	281.08655	316.1665
10043	3	4	cope	13	none	RVS	395.7271	332.08255
10043	3	4	cope	13	none	LVS	207.42424	321.40143
10043	3	4	cope	13	none	vmPFC	175.53035	142.46916
10043	3	4	cope	13	none	FFA	110.27891	46.439148
10043	3	4	cope	13	none	sCerb	237.47108	231.93202
10043	3	4	cope	13	none	iCerb	217.88223	182.22012
10043	3	4	cope	13	none	Motor	224.73875	203.105
10043	1	4	varcope	13	none	VS	232453.03	209630.66
10043	1	4	varcope	13	none	RVS	398237.5	185172.17
10043	1	4	varcope	13	none	LVS	439662.47	238376.98
10043	1	4	varcope	13	none	vmPFC	129534.17	78261.53
10043	1	4	varcope	13	none	FFA	127974.445	105185.31
10043	1	4	varcope	13	none	sCerb	204631.33	156449.77
10043	1	4	varcope	13	none	iCerb	135363.25	122864.03
10043	1	4	varcope	13	none	Motor	70765.75	56623.965
10043	1	4	cope	12	none	VS	96.994576	38.617836
10043	1	4	cope	12	none	RVS	248.74316	149.79082
10043	1	4	cope	12	none	LVS	347.23105	295.0516
10043	1	4	cope	12	none	vmPFC	307.14655	223.02457
10043	1	4	cope	12	none	FFA	-63.47485	-36.0485
10043	1	4	cope	12	none	sCerb	561.92694	576.863
10043	1	4	cope	12	none	iCerb	466.30188	406.65292
10043	1	4	cope	12	none	Motor	446.38834	381.70053
10043	1	4	varcope	11	none	VS	206192.98	186964.53
10043	1	4	varcope	11	none	RVS	352889.7	165606.36
10043	1	4	varcope	11	none	LVS	391124.38	214449.47
10043	1	4	varcope	11	none	vmPFC	113336.66	69107.92
10043	1	4	varcope	11	none	FFA	112959.88	92476.71
10043	1	4	varcope	11	none	sCerb	181594.53	138977.61
10043	1	4	varcope	11	none	iCerb	120277.56	108915.766
10043	1	4	varcope	11	none	Motor	61570.285	49499.32
10043	1	4	zstat	11	none	VS	-0.14992402	-0.22205976
10043	1	4	zstat	11	none	RVS	-0.2976827	-0.30875656
10043	1	4	zstat	11	none	LVS	-0.05828487	0.0018036762
10043	1	4	zstat	11	none	vmPFC	-0.11468223	-0.23198447
10043	1	4	zstat	11	none	FFA	0.7308394	0.7051393
10043	1	4	zstat	11	none	sCerb	0.0524688	-0.008657715
10043	1	4	zstat	11	none	iCerb	-0.012257024	-0.12632397
10043	1	4	zstat	11	none	Motor	-0.2763031	-0.30851132
10043	1	4	cope	11	none	VS	-70.72148	-90.468056
10043	1	4	cope	11	none	RVS	-142.31044	-123.01633
10043	1	4	cope	11	none	LVS	-5.937672	0.74726313
10043	1	4	cope	11	none	vmPFC	-51.294594	-64.17889
10043	1	4	cope	11	none	FFA	230.68419	257.26733
10043	1	4	cope	11	none	sCerb	3.13754	-3.1581402
10043	1	4	cope	11	none	iCerb	14.951987	-38.859093
10043	1	4	cope	11	none	Motor	-67.70663	-64.112495
10043	1	4	varcope	12	none	VS	228415.16	206225.22
10043	1	4	varcope	12	none	RVS	397003.28	179926.8
10043	1	4	varcope	12	none	LVS	430460.72	234016.36
10043	1	4	varcope	12	none	vmPFC	131310.69	78739.625
10043	1	4	varcope	12	none	FFA	123573.67	101311.0
10043	1	4	varcope	12	none	sCerb	198108.06	151238.67
10043	1	4	varcope	12	none	iCerb	132701.23	120945.28
10043	1	4	varcope	12	none	Motor	71067.18	56776.297
10043	1	4	zstat	12	none	VS	0.15631181	0.07620588
10043	1	4	zstat	12	none	RVS	0.42399213	0.34833094
10043	1	4	zstat	12	none	LVS	0.6756484	0.58565354
10043	1	4	zstat	12	none	vmPFC	0.74688137	0.8941643
10043	1	4	zstat	12	none	FFA	-0.24627666	-0.09908104
10043	1	4	zstat	12	none	sCerb	1.3371117	1.3613919
10043	1	4	zstat	12	none	iCerb	1.2603528	1.2004547
10043	1	4	zstat	12	none	Motor	1.6725149	1.6593778
10043	1	4	zstat	13	none	VS	0.8008139	0.89081776
10043	1	4	zstat	13	none	RVS	0.622326	0.7976174
10043	1	4	zstat	13	none	LVS	0.7819439	0.91639596
10043	1	4	zstat	13	none	vmPFC	1.0433043	0.8092732
10043	1	4	zstat	13	none	FFA	-0.532955	-0.56253934
10043	1	4	zstat	13	none	sCerb	0.5630997	0.57065135
10043	1	4	zstat	13	none	iCerb	0.2071417	0.24289386
10043	1	4	zstat	13	none	Motor	-0.6418403	-0.6794089
10043	1	4	cope	13	none	VS	376.35025	394.3268
10043	1	4	cope	13	none	RVS	365.0987	384.44415
10043	1	4	cope	13	none	LVS	532.92896	469.64346
10043	1	4	cope	13	none	vmPFC	334.01602	264.4134
10043	1	4	cope	13	none	FFA	-167.06982	-181.63652
10043	1	4	cope	13	none	sCerb	233.60086	233.7556
10043	1	4	cope	13	none	iCerb	95.21432	83.15766
10043	1	4	cope	13	none	Motor	-178.5123	-152.52412
10078	6	1	varcope	13	none	VS	21906.256	21212.473
10078	6	1	varcope	13	none	RVS	52419.773	30727.791
10078	6	1	varcope	13	none	LVS	38050.54	33894.63
10078	6	1	varcope	13	none	vmPFC	30337.906	28957.055
10078	6	1	varcope	13	none	FFA	27071.338	23076.465
10078	6	1	varcope	13	none	sCerb	41667.258	37965.12
10078	6	1	varcope	13	none	iCerb	29386.695	28605.03
10078	6	1	varcope	13	none	Motor	19874.326	16262.966
10078	6	1	cope	12	none	VS	-44.928215	0.0
10078	6	1	cope	12	none	RVS	4.4107013	-11.71817
10078	6	1	cope	12	none	LVS	-104.3094	-84.8603
10078	6	1	cope	12	none	vmPFC	-131.81181	-130.337
10078	6	1	cope	12	none	FFA	333.8844	327.75043
10078	6	1	cope	12	none	sCerb	480.48233	470.0412
10078	6	1	cope	12	none	iCerb	360.96005	363.68872
10078	6	1	cope	12	none	Motor	412.19186	287.89224
10078	6	1	varcope	11	none	VS	37668.496	36416.855
10078	6	1	varcope	11	none	RVS	89579.85	52625.86
10078	6	1	varcope	11	none	LVS	65249.08	57993.793
10078	6	1	varcope	11	none	vmPFC	52594.887	50465.355
10078	6	1	varcope	11	none	FFA	46312.113	39528.203
10078	6	1	varcope	11	none	sCerb	71166.03	64797.793
10078	6	1	varcope	11	none	iCerb	50166.426	48840.508
10078	6	1	varcope	11	none	Motor	34086.125	27885.754
10078	6	1	zstat	11	none	VS	1.1552414	1.1222558
10078	6	1	zstat	11	none	RVS	0.58275145	0.62644535
10078	6	1	zstat	11	none	LVS	0.6964458	0.66368157
10078	6	1	zstat	11	none	vmPFC	-0.4300507	-0.5215391
10078	6	1	zstat	11	none	FFA	0.5823253	0.5887876
10078	6	1	zstat	11	none	sCerb	-0.780452	-0.77964246
10078	6	1	zstat	11	none	iCerb	-0.7743646	-0.9009135
10078	6	1	zstat	11	none	Motor	-1.9293182	-1.910097
10078	6	1	cope	11	none	VS	224.34293	201.18117
10078	6	1	cope	11	none	RVS	111.092026	151.61378
10078	6	1	cope	11	none	LVS	168.50221	130.20834
10078	6	1	cope	11	none	vmPFC	-124.01056	-120.6767
10078	6	1	cope	11	none	FFA	130.5454	114.25755
10078	6	1	cope	11	none	sCerb	-199.49724	-210.27191
10078	6	1	cope	11	none	iCerb	-169.94597	-195.19026
10078	6	1	cope	11	none	Motor	-363.1202	-320.65405
10078	6	1	varcope	12	none	VS	34706.516	33640.312
10078	6	1	varcope	12	none	RVS	83469.15	48868.992
10078	6	1	varcope	12	none	LVS	60410.453	54140.562
10078	6	1	varcope	12	none	vmPFC	47756.508	45462.195
10078	6	1	varcope	12	none	FFA	42833.945	36599.03
10078	6	1	varcope	12	none	sCerb	66408.34	60473.51
10078	6	1	varcope	12	none	iCerb	46956.473	45656.93
10078	6	1	varcope	12	none	Motor	31472.22	25728.17
10078	6	1	zstat	12	none	VS	-0.13503146	0.0
10078	6	1	zstat	12	none	RVS	-0.1014849	-0.05203906
10078	6	1	zstat	12	none	LVS	-0.45069683	-0.3490203
10078	6	1	zstat	12	none	vmPFC	-0.6696805	-0.69194293
10078	6	1	zstat	12	none	FFA	1.617001	1.6449856
10078	6	1	zstat	12	none	sCerb	1.8922149	1.9437357
10078	6	1	zstat	12	none	iCerb	1.6821792	1.7720301
10078	6	1	zstat	12	none	Motor	2.2357965	1.9297253
10078	6	1	zstat	13	none	VS	0.087657586	0.0
10078	6	1	zstat	13	none	RVS	0.62098485	0.62828887
10078	6	1	zstat	13	none	LVS	0.7247115	0.81376994
10078	6	1	zstat	13	none	vmPFC	0.52939636	0.48406032
10078	6	1	zstat	13	none	FFA	-0.4595168	-0.5053906
10078	6	1	zstat	13	none	sCerb	0.15163057	0.13378224
10078	6	1	zstat	13	none	iCerb	0.40478164	0.48278424
10078	6	1	zstat	13	none	Motor	1.1699727	1.1781244
10078	6	1	cope	13	none	VS	14.50575	0.0
10078	6	1	cope	13	none	RVS	145.22711	132.15714
10078	6	1	cope	13	none	LVS	141.11046	129.55511
10078	6	1	cope	13	none	vmPFC	83.261444	72.65427
10078	6	1	cope	13	none	FFA	-70.70858	-78.515335
10078	6	1	cope	13	none	sCerb	31.09081	27.609097
10078	6	1	cope	13	none	iCerb	71.182434	80.857216
10078	6	1	cope	13	none	Motor	160.65143	143.38881
10078	1	1	varcope	13	none	VS	130309.98	130688.14
10078	1	1	varcope	13	none	RVS	225805.2	132639.47
10078	1	1	varcope	13	none	LVS	191880.05	153755.88
10078	1	1	varcope	13	none	vmPFC	63178.67	49465.836
10078	1	1	varcope	13	none	FFA	69999.66	59724.96
10078	1	1	varcope	13	none	sCerb	168460.64	152273.75
10078	1	1	varcope	13	none	iCerb	118857.945	116892.91
10078	1	1	varcope	13	none	Motor	82279.766	61782.594
10078	1	1	cope	12	none	VS	-123.20078	-130.27252
10078	1	1	cope	12	none	RVS	125.891014	37.829525
10078	1	1	cope	12	none	LVS	-49.41117	-68.330574
10078	1	1	cope	12	none	vmPFC	-314.4204	-207.28488
10078	1	1	cope	12	none	FFA	124.24875	97.870255
10078	1	1	cope	12	none	sCerb	-24.806654	-35.800804
10078	1	1	cope	12	none	iCerb	-139.14313	-98.23433
10078	1	1	cope	12	none	Motor	-111.771065	-101.7495
10078	1	1	varcope	11	none	VS	189222.25	190680.0
10078	1	1	varcope	11	none	RVS	325795.03	191565.1
10078	1	1	varcope	11	none	LVS	277364.6	223873.28
10078	1	1	varcope	11	none	vmPFC	90478.766	71262.59
10078	1	1	varcope	11	none	FFA	98597.97	85117.66
10078	1	1	varcope	11	none	sCerb	241742.73	218261.28
10078	1	1	varcope	11	none	iCerb	171393.03	169041.83
10078	1	1	varcope	11	none	Motor	114437.15	86315.164
10078	1	1	zstat	11	none	VS	-0.14069074	-0.024779359
10078	1	1	zstat	11	none	RVS	0.1189029	0.18087572
10078	1	1	zstat	11	none	LVS	0.06737898	0.15763341
10078	1	1	zstat	11	none	vmPFC	-0.8333609	-0.8635867
10078	1	1	zstat	11	none	FFA	-0.07215256	0.026510946
10078	1	1	zstat	11	none	sCerb	-0.4357592	-0.42658526
10078	1	1	zstat	11	none	iCerb	-0.6545084	-0.6752233
10078	1	1	zstat	11	none	Motor	-0.5315815	-0.550406
10078	1	1	cope	11	none	VS	-77.43472	-10.977467
10078	1	1	cope	11	none	RVS	77.221	73.51006
10078	1	1	cope	11	none	LVS	56.055798	86.63129
10078	1	1	cope	11	none	vmPFC	-239.88203	-248.20822
10078	1	1	cope	11	none	FFA	-18.154436	8.847483
10078	1	1	cope	11	none	sCerb	-192.8734	-191.61728
10078	1	1	cope	11	none	iCerb	-269.18762	-275.57492
10078	1	1	cope	11	none	Motor	-176.02724	-155.7244
10078	1	1	varcope	12	none	VS	193241.25	195661.66
10078	1	1	varcope	12	none	RVS	332710.88	195705.08
10078	1	1	varcope	12	none	LVS	284214.7	229023.11
10078	1	1	varcope	12	none	vmPFC	91618.79	71601.11
10078	1	1	varcope	12	none	FFA	100027.336	86328.66
10078	1	1	varcope	12	none	sCerb	246827.08	223426.19
10078	1	1	varcope	12	none	iCerb	174753.44	172601.06
10078	1	1	varcope	12	none	Motor	116288.93	88587.18
10078	1	1	zstat	12	none	VS	-0.23847635	-0.26842362
10078	1	1	zstat	12	none	RVS	0.14106242	0.088270776
10078	1	1	zstat	12	none	LVS	-0.14469029	-0.13275227
10078	1	1	zstat	12	none	vmPFC	-1.088649	-0.94087183
10078	1	1	zstat	12	none	FFA	0.37128866	0.2836907
10078	1	1	zstat	12	none	sCerb	-0.058751214	-0.083369926
10078	1	1	zstat	12	none	iCerb	-0.34679228	-0.25276026
10078	1	1	zstat	12	none	Motor	-0.3188145	-0.35682085
10078	1	1	zstat	13	none	VS	0.3216364	0.26686162
10078	1	1	zstat	13	none	RVS	-0.18581279	-0.166877
10078	1	1	zstat	13	none	LVS	0.0050853305	0.037543323
10078	1	1	zstat	13	none	vmPFC	-0.5466069	-0.47898462
10078	1	1	zstat	13	none	FFA	-0.6868379	-0.89147955
10078	1	1	zstat	13	none	sCerb	-0.763836	-0.70947814
10078	1	1	zstat	13	none	iCerb	-0.41870737	-0.31613222
10078	1	1	zstat	13	none	Motor	-0.471883	-0.474733
10078	1	1	cope	13	none	VS	115.78754	86.20525
10078	1	1	cope	13	none	RVS	-100.27834	-66.234886
10078	1	1	cope	13	none	LVS	2.272607	18.801193
10078	1	1	cope	13	none	vmPFC	-158.31361	-116.770676
10078	1	1	cope	13	none	FFA	-197.61024	-190.19388
10078	1	1	cope	13	none	sCerb	-316.39893	-269.69946
10078	1	1	cope	13	none	iCerb	-137.18063	-111.646416
10078	1	1	cope	13	none	Motor	-138.77426	-125.23952
10078	3	1	varcope	13	none	VS	36461.44	32357.764
10078	3	1	varcope	13	none	RVS	88707.27	45507.28
10078	3	1	varcope	13	none	LVS	60880.58	42945.39
10078	3	1	varcope	13	none	vmPFC	29878.994	25926.7
10078	3	1	varcope	13	none	FFA	29862.828	24235.45
10078	3	1	varcope	13	none	sCerb	57199.562	51808.12
10078	3	1	varcope	13	none	iCerb	38753.723	37989.8
10078	3	1	varcope	13	none	Motor	22790.377	19624.201
10078	3	1	cope	12	none	VS	-169.68832	-160.39359
10078	3	1	cope	12	none	RVS	218.49518	40.112545
10078	3	1	cope	12	none	LVS	-64.26831	-76.23361
10078	3	1	cope	12	none	vmPFC	-110.3927	-74.825806
10078	3	1	cope	12	none	FFA	-12.492768	2.9025834
10078	3	1	cope	12	none	sCerb	127.95639	147.36409
10078	3	1	cope	12	none	iCerb	78.916336	94.669205
10078	3	1	cope	12	none	Motor	336.2049	282.50198
10078	3	1	varcope	11	none	VS	52674.85	46733.637
10078	3	1	varcope	11	none	RVS	128639.73	66335.086
10078	3	1	varcope	11	none	LVS	89046.17	63491.152
10078	3	1	varcope	11	none	vmPFC	42419.293	37963.367
10078	3	1	varcope	11	none	FFA	43504.723	35884.5
10078	3	1	varcope	11	none	sCerb	86709.01	78761.35
10078	3	1	varcope	11	none	iCerb	58936.016	57846.477
10078	3	1	varcope	11	none	Motor	33366.605	28707.98
10078	3	1	zstat	11	none	VS	0.105212465	0.08909148
10078	3	1	zstat	11	none	RVS	-0.03540978	-0.12991555
10078	3	1	zstat	11	none	LVS	-0.17776082	-0.07438563
10078	3	1	zstat	11	none	vmPFC	-0.18636085	-0.2401
10078	3	1	zstat	11	none	FFA	0.051194474	0.14152113
10078	3	1	zstat	11	none	sCerb	-0.46629244	-0.45510945
10078	3	1	zstat	11	none	iCerb	-0.24548288	-0.29881784
10078	3	1	zstat	11	none	Motor	-0.1742915	-0.14238046
10078	3	1	cope	11	none	VS	17.444605	17.184784
10078	3	1	cope	11	none	RVS	51.833275	-36.38701
10078	3	1	cope	11	none	LVS	-63.657124	-19.466425
10078	3	1	cope	11	none	vmPFC	-34.232975	-39.44184
10078	3	1	cope	11	none	FFA	12.301028	25.519295
10078	3	1	cope	11	none	sCerb	-138.1586	-124.84715
10078	3	1	cope	11	none	iCerb	-58.891754	-65.82061
10078	3	1	cope	11	none	Motor	-21.060492	-24.68997
10078	3	1	varcope	12	none	VS	49345.91	43709.492
10078	3	1	varcope	12	none	RVS	121096.08	62279.594
10078	3	1	varcope	12	none	LVS	83653.42	59521.9
10078	3	1	varcope	12	none	vmPFC	40176.215	35841.918
10078	3	1	varcope	12	none	FFA	41057.598	33825.96
10078	3	1	varcope	12	none	sCerb	81372.77	73845.65
10078	3	1	varcope	12	none	iCerb	55325.95	54272.22
10078	3	1	varcope	12	none	Motor	31438.375	27003.05
10078	3	1	zstat	12	none	VS	-0.7643574	-0.7934092
10078	3	1	zstat	12	none	RVS	0.28053734	0.19226275
10078	3	1	zstat	12	none	LVS	-0.29370067	-0.32899684
10078	3	1	zstat	12	none	vmPFC	-0.47503424	-0.44361708
10078	3	1	zstat	12	none	FFA	-0.023115918	0.022472605
10078	3	1	zstat	12	none	sCerb	0.47125205	0.5419985
10078	3	1	zstat	12	none	iCerb	0.32291618	0.370337
10078	3	1	zstat	12	none	Motor	1.8511416	1.8130425
10078	3	1	zstat	13	none	VS	1.0526308	1.1322806
10078	3	1	zstat	13	none	RVS	0.85563046	0.8663343
10078	3	1	zstat	13	none	LVS	1.0779994	1.0335567
10078	3	1	zstat	13	none	vmPFC	-0.033633642	-0.026693052
10078	3	1	zstat	13	none	FFA	-0.047950998	-0.08449785
10078	3	1	zstat	13	none	sCerb	0.004684997	0.013169839
